"","Basal_1","Basal_2","Basal_3","Luminal_1","Luminal_2","Luminal_3"
"ENSG00000278691",0,0,0,0,0,0
"ENSG00000278693",86.597,499.071,91.353,17.744,45.454,22.295
"ENSG00000278694",0,0,0,0,0,0
"ENSG00000278695",0,0,0,0,0,0
"ENSG00000278697",0,0,0,0,0,0
"ENSG00000278699",0,0,0,0,0,0
"ENSG00000278704",22,106,16,32,72.999,11
"ENSG00000278705",1969.039,775.416,1869,1710.32,887.895,2021
"ENSG00000278707",0,0,0,0,0,0
"ENSG00000278710",0,0,0,0,0,0
"ENSG00000278718",555.046,820.531,687.157,330.227,531.251,697.967
"ENSG00000278720",0,0,0,0,0,0
"ENSG00000278723",0,0,0,0,0,0
"ENSG00000278725",1,1,1,0,0,1
"ENSG00000278726",0,0,0,0,0,0
"ENSG00000278728",12.711,15,6.734,87.561,111.253,184.785
"ENSG00000278731",0,0,0,0,0,0
"ENSG00000278734",0,0,0,0,0,0
"ENSG00000278736",0,0,0,0,0,0
"ENSG00000278738",0,0,0,0,0,0
"ENSG00000278741",3626.676,5822.681,4857.151,3880.608,5500.981,4404.024
"ENSG00000278742",0,0,0,0,0,0
"ENSG00000278744",1,0,0,0,0,0
"ENSG00000278745",0,0,0,0,0,0
"ENSG00000278749",0,2,0,0,0,0
"ENSG00000278754",0,0,0,0,0,0
"ENSG00000278755",0,0,0,0,0,0
"ENSG00000278759",613.586,707.358,601.031,395.661,484.808,470.264
"ENSG00000278760",75.91,57.568,59.847,36.988,32.875,14.011
"ENSG00000278763",95,59,99,28,19,35
"ENSG00000278767",0,0,0,0,0,0
"ENSG00000278776",0,0,0,0,0,0
"ENSG00000278780",172.858,327.663,201.705,174.582,296.765,189.929
"ENSG00000278786",0,0,0,0,0,0
"ENSG00000278787",19.349,23.613,48.075,95.689,18.958,32.711
"ENSG00000278788",801.095,576.067,848.125,761.503,450.599,900.095
"ENSG00000278790",0,0,0,0,0,0
"ENSG00000278795",0,0,0,0,0,0
"ENSG00000278797",1,0,0,0,0,0
"ENSG00000278801",0,0,0,0,0,0
"ENSG00000278803",0,0,0,0,2,0
"ENSG00000278805",0,0,0,0,0,0
"ENSG00000278809",0,0,0,0,0,0
"ENSG00000278813",0,0,0,0,0,0
"ENSG00000278817",15.263,17.338,15.052,7.077,13.655,17.417
"ENSG00000278819",1,0,0,0,0,2
"ENSG00000278821",0,0,0,0,0,0
"ENSG00000278823",41.236,71.541,25.688,87.625,72.419,96.362
"ENSG00000278824",0,0,0,0,0,0
"ENSG00000278826",0,0,0,0,0,0
"ENSG00000278828",49.339,47.253,22.488,86.09,90.433,70.957
"ENSG00000278830",0,0,0,0,0,0
"ENSG00000278833",0,0,0,0,0,0
"ENSG00000278837",0,0,0,0,0,0
"ENSG00000278839",224.698,247.528,639.614,343.842,215.007,757.901
"ENSG00000278842",3,13,1,4,4,1
"ENSG00000278843",493.96,798.885,389.04,138.957,355.582,192.842
"ENSG00000278845",1358.187,816.963,19.162,1064.93,706.942,34.66
"ENSG00000278850",0,0,0,0,0,0
"ENSG00000278854",0,0,0,0,0,1
"ENSG00000278856",0,0,0,0,0,0
"ENSG00000278857",0,0,0,0,0,0
"ENSG00000278870",0,0,0,0,0,0
"ENSG00000278889",0,0,0,0,0,0
"ENSG00000278931",21.93,22.239,8.008,15.625,15.65,10.335
"ENSG00000279012",0,1,1,1,1,0
"ENSG00000279049",16.828,30.359,17.92,14.911,32.631,21.558
"ENSG00000279051",0,0,0,0,0,0
"ENSG00000279058",8.872,10.146,7.807,9.77,6.976,19.873
"ENSG00000279062",0,0,0,0,0,0
"ENSG00000279073",0,2.056,1.12,0,4.573,0
"ENSG00000279111",0,0,0,0,0,0
"ENSG00000279112",0,0,1,0,1,0
"ENSG00000279116",0,0,0,0,0,0
"ENSG00000279124",0,0,0,0,1.037,0
"ENSG00000279167",0,0,0,0,0,0
"ENSG00000279170",6.791,18.678,12.992,14.608,29.065,10.663
"ENSG00000279195",0,0,0,0,0,0
"ENSG00000279208",14.695,26.977,7.295,28.787,50.779,8.035
"ENSG00000279211",0,0,0,0,0,0
"ENSG00000279213",1,2.999,1,1,4.006,0
"ENSG00000279239",0,0,0,0,0,0
"ENSG00000279247",5663.961,2798.867,4421.575,3195.907,2042.568,3493.535
"ENSG00000279263",0,0,0,0,0,0
"ENSG00000279270",0,0,0,0,0,0
"ENSG00000279274",0,0,0,0,0,0
"ENSG00000279280",1,0,0,5,2,1
"ENSG00000279287",0,0,0,0,1.982,0
"ENSG00000279307",0,0,0,1.111,1.129,0
"ENSG00000279336",0,3.002,0,1,1,1
"ENSG00000279350",0,0,0,0,0,0
"ENSG00000279355",8.515,41.272,6.508,9.915,13.42,3.167
"ENSG00000279381",0,0,0,0,0,3.945
"ENSG00000279389",117.666,181.344,148.208,92.595,179.46,119.788
"ENSG00000279392",3.151,0,2.123,1.293,1.035,2.139
"ENSG00000279395",0,0,0,0,0,0
"ENSG00000279400",26.856,71.883,54.164,8.82,7.453,5.513
"ENSG00000279408",0,0,0,0,0,0
"ENSG00000279413",0,0,0,0,0,0
"ENSG00000279414",1,3,0.998,5.719,4.716,0
"ENSG00000279445",0,0,0,0,0,0
"ENSG00000279457",817.895,978.177,992.634,708.056,948.594,989.529
"ENSG00000279461",0,0,0,0,0,0
"ENSG00000279477",0,0,0,1,0,0
"ENSG00000279483",0,0,0,0,0,0
"ENSG00000279508",52.796,85.295,29.079,189.849,141.847,74.653
"ENSG00000279514",0,0,0,0,0,0
"ENSG00000279552",0,0,0,0,0,0
"ENSG00000279566",140.028,157.056,150.642,82.223,246.118,0
"ENSG00000279577",0,0,0,0,0,0
"ENSG00000279614",0,0,0,0,0,0
"ENSG00000279615",0,0,0,0,0,0
"ENSG00000279626",0,0,0,0,0,0
"ENSG00000279639",0,0,0,0,0,0
"ENSG00000279643",75.069,77.018,51.13,22.531,72.658,10.025
"ENSG00000279647",0,0,0,0,0,0
"ENSG00000279661",0,0,0,1,0,0
"ENSG00000279688",0,0,0,1.356,0,0
"ENSG00000279709",0,0,0,0,2,0
"ENSG00000279718",4,6,1,9.999,20,7.953
"ENSG00000279720",32.047,69.03,4.308,17.259,46.575,6.412
"ENSG00000279724",1,0,1,0,4,2
"ENSG00000279728",0,0,0,0,0,0
"ENSG00000279761",0,0,0,0,0,0
"ENSG00000279765",1987.339,2959.79,1921.152,2096.286,3541.617,2391.474
"ENSG00000279783",0,0,1.001,1,0,0
"ENSG00000279788",0,0,2,0,0,0
"ENSG00000279800",1.466,1.461,1.439,3.377,0,4.969
"ENSG00000279804",0,0,0,0,0,0
"ENSG00000279830",0,0,0,0,0,0
"ENSG00000279864",0,0,0,0,0,0
"ENSG00000279877",15.579,29.326,23.322,24.619,26.202,23.756
"ENSG00000279895",1,0,0,0,0,1
"ENSG00000279924",0,0,1.001,2.008,0,0
"ENSG00000279928",2,3,0,0,1.001,4
"ENSG00000279956",23.189,52.657,22.266,15.334,36.267,18.609
"ENSG00000279966",12.018,19.309,11.024,6.027,16.092,6.934
"ENSG00000279984",0,0,0,0,0,0
"ENSG00000279990",0,0,0,0,0,0
"ENSG00000280004",48.752,62.289,18.403,25.23,74.54,24.229
"ENSG00000280012",0,0,0,1,1,0
"ENSG00000280019",0,0,0,0,0,0
"ENSG00000280021",0,0,0,0,0,0
"ENSG00000280066",0,0,0,0,1,0
"ENSG00000280075",0,0,0,0,0,0
"ENSG00000280081",81.667,39.998,69.999,22,22,19
"ENSG00000280090",0,0,0,0,0,0
"ENSG00000280094",0,0,0,3,2,6
"ENSG00000280114",2.886,0,0,8.495,0,0
"ENSG00000280148",0,0,0,0,0,0
"ENSG00000280158",377.087,264.01,283.68,214.663,202.28,298.109
"ENSG00000280165",2341.234,865.23,2035,2620.002,1209.182,1676.538
"ENSG00000280208",1.909,1.913,0,0,2.172,0
"ENSG00000280210",3,7,1,1,5,0
"ENSG00000280218",0,0,0,0,8.091,1
"ENSG00000280226",5,10.943,1,3.895,2,1
"ENSG00000280236",0,0,0,0,0,0
"ENSG00000280243",1,1,0,0,4,0
"ENSG00000280249",16.182,52.026,22.173,20.165,40.878,19.256
"ENSG00000280250",10,0,0,0,1.66,0
"ENSG00000280267",0,0,0,0,0,0
"ENSG00000280286",1.403,0,0,0,0,1.004
"ENSG00000280330",10.03,19.77,76.933,12.577,30.284,132.055
"ENSG00000280337",13.282,8.756,0,5.004,0,0
"ENSG00000280404",1,1,0,0,1,0
"ENSG00000280411",0,0,0,0.5,0,0
"ENSG00000280428",0,0,0,0,0,0
"ENSG00000280436",2.001,0,0,0,0,1.21
"ENSG00000280454",5.139,5.49,7.398,1,16.751,6.627
"ENSG00000280470",0,0,0,0,0,0
"ENSG00000280471",0,0,0,0,0,0
"ENSG00000280475",1.176,3,0,0,1,1
"ENSG00000280477",407.996,637.046,370,228,425.066,350
"ENSG00000280479",784.5,606.043,373,2779.096,1781.983,1845.999
"ENSG00000280495",5654.011,2887.228,3951.161,4315.214,2248.924,3422.407
"ENSG00000280497",0,0,0,0,0,0
"ENSG00000280500",0,1.002,0,0,0,0
"ENSG00000280501",0,99.76,0,153.063,451.607,258.507
"ENSG00000280504",0,0,0,0,0,0
"ENSG00000280505",0,0,0,0,0,0
"ENSG00000280514",0,0,0,0,0,0
"ENSG00000280516",418.185,399,293,333.418,321,281
"ENSG00000280518",300.265,258.881,135.63,352.155,278.247,0
"ENSG00000280529",237.697,376.002,254.325,228.613,309.719,195.213
"ENSG00000280537",60.916,109.74,60.073,74.077,79.228,64.693
"ENSG00000280545",0,3,2,0,0,0
"ENSG00000280548",11450.108,7163.337,7741.186,3694.452,2700.955,3215.89
"ENSG00000280549",89,204,126,21,113.004,47
"ENSG00000280551",0,0,0,0,0,0
"ENSG00000280557",0,0,0,0,0,0
"ENSG00000280562",0,2,0,1,0,1
"ENSG00000280563",19.373,67.32,42.781,7.045,24.864,25.774
"ENSG00000280568",1502.27,1148.516,1047.383,1537.887,1200.503,1285.666
"ENSG00000280569",0,0,0,0,0,0
"ENSG00000280571",343.23,388.376,410.169,461.772,432.144,468.223
"ENSG00000280572",1,0,0,0,0,0
"ENSG00000280577",0,0,0,0,0,0
"ENSG00000280584",30.684,2,0,129.089,13.316,12.95
"ENSG00000280597",1.009,0,0,0,0,0
"ENSG00000280601",0,0,0,0,0,0
"ENSG00000280610",96,87.104,88,74,50,57
"ENSG00000280616",982.74,793.554,736.362,798.099,823.704,950.31
"ENSG00000280617",1,0,0,0,0,0
"ENSG00000280618",2546.332,1114.958,3570.024,2253.074,872.424,3987.03
"ENSG00000280626",0,0,0,0,0,0
"ENSG00000280627",1327.296,1102.566,892.999,1820.512,1217.58,1255.873
"ENSG00000280635",0,1,0,0,0,0
"ENSG00000280638",0,4.844,0,0,5,0
"ENSG00000280641",0,0,0,0,0,0
"ENSG00000280646",0,0,0,0,0,0
"ENSG00000280655",0,0,0,0,0,0
"ENSG00000280658",0,0,0,0,0,0
"ENSG00000280661",254.443,205.603,228.078,201.25,171.17,182.371
"ENSG00000280663",285.163,629.889,406.395,224.269,535.769,422.487
"ENSG00000280670",229.071,297.739,190.888,367.563,252.345,180.789
"ENSG00000280680",215,183.999,277,463.148,337.557,546
"ENSG00000280682",22611.639,20433.769,22300.928,31328.351,18494.203,18884.768
"ENSG00000280688",0,0,0,0,0,0
"ENSG00000280689",527.742,466.096,423.536,525.079,474.22,514.384
"ENSG00000280700",18.204,29.334,9.741,11.795,21.58,18.948
"ENSG00000280706",6494.374,3343.908,3701,2949.329,1692.155,2497
"ENSG00000280709",0,0,0,0,0,0
"ENSG00000280710",1,4.026,1.02,1.004,0,2.017
"ENSG00000280712",0,0,0,0,0,0
"ENSG00000280732",0,0,3,0,0,0
"ENSG00000280740",0,0,0,0,0,0
"ENSG00000280745",0,0,0,0,0,0
"ENSG00000280751",0,0,0,0,0,0
"ENSG00000280754",0,0,0,0,0,0
"ENSG00000280755",0,0,0,0,0,0
"ENSG00000280759",2061.98,81.296,40.329,2340.097,126.72,126.706
"ENSG00000280768",0,0,0,0,0,0
"ENSG00000280774",0,0,0,0,0,0
"ENSG00000280775",0,0,0,0,0,0
"ENSG00000280778",9.115,8.019,10.665,5.093,3.105,3.065
"ENSG00000280781",0,0,0,0,0,1
"ENSG00000280782",0,0,0,0,0,0
"ENSG00000280784",0,0,0,0,0,0
"ENSG00000280787",555.512,605.372,498.224,675.462,694.22,630.058
"ENSG00000280789",3135.598,2059.152,2294.114,2885.9,1460.345,2034.373
"ENSG00000280795",2.226,1.022,2.061,1.131,0,1.019
"ENSG00000280806",0,0,0,0,0,0
"ENSG00000280807",0,0,0,3.539,5.593,9.78
"ENSG00000280808",0,0,0,0,0,0
"ENSG00000280810",0,0,0,0,0,0
"ENSG00000280814",0,0,0,0,0,1.001
"ENSG00000280815",0,0,0,0,0,0
"ENSG00000280820",2,0,0,1,2,1
"ENSG00000280825",0,0,0,0,0,0
"ENSG00000280828",337.338,788.246,390.115,419.877,795.377,490.225
"ENSG00000280830",7.253,0,0,0,0,19.227
"ENSG00000280831",52972.112,41467.28,38167.115,32625.394,30435.948,27612.228
"ENSG00000280836",0,0,0,0,0,0
"ENSG00000280839",1,1,2,1.852,1,8
"ENSG00000280840",0,0,0,0,0,0
"ENSG00000280852",0,2.276,1.288,0,0,40.463
"ENSG00000280858",145465.417,105706.954,103866.556,83739.061,71679.962,74082.789
"ENSG00000280866",0,0,0,0,0,0
"ENSG00000280872",0,0,0,1.003,0,1.003
"ENSG00000280893",707.573,192.408,657.342,589.738,145.628,413.94
"ENSG00000280895",0,0,0,0,0,0
"ENSG00000280899",0,0,0,0,0,0
"ENSG00000280905",0,0,0,0,0,0
"ENSG00000280908",12.118,39.93,14.276,15.337,31.885,20.271
"ENSG00000280909",754.037,1675.275,757.513,957.876,1722.488,1065
"ENSG00000280913",5.002,0,1.034,1.14,1,1.195
"ENSG00000280917",1,0,0,1,1,0
"ENSG00000280929",1,0.977,0,1,0,0
"ENSG00000280931",5,2,3,0,0,0
"ENSG00000280932",1.51,0,0,0,0,0
"ENSG00000280937",0,0,0,0,0,0
"ENSG00000280938",1,0,3,0,0,0
"ENSG00000280939",0,0,0,0,0,0
"ENSG00000280940",5,2.023,1,1,1,0
"ENSG00000280941",0,0,0,0,0,0
"ENSG00000280946",1.003,0,0,0,0,0
"ENSG00000280949",1,0,0,0,0,0
"ENSG00000280951",35668.841,23996.132,28223.018,35338.773,20458.938,27101.247
"ENSG00000280960",0,0,0,0,0,0
"ENSG00000280962",10543.246,10160.258,12717.879,15001.659,18304.071,23398.001
"ENSG00000280969",3,1,1,0,1,1
"ENSG00000280975",744.013,1170.293,733.982,498.001,693.355,446.992
"ENSG00000280982",0,0,0,0,0,0
"ENSG00000280983",0,0,0,0,0,1
"ENSG00000280987",14707.955,8820.787,10154.735,9379.774,6500.41,8553.539
"ENSG00000280996",0,0,0,0,0,0
"ENSG00000281013",4261.878,1370.124,1368.272,3661.35,971.905,1318.716
"ENSG00000281020",0,0,0,1.592,0,0
"ENSG00000281022",3873.84,2685.216,3089.9,3286.708,2234.403,2955.001
"ENSG00000281024",1714.322,764.989,1124,844,392.687,707.974
"ENSG00000281028",74.966,185.439,188.431,128.156,153.585,158.438
"ENSG00000281031",0,0,0,0,0,0
"ENSG00000281038",0,0,0,0,0,0
"ENSG00000281039",81.958,81.735,61.988,76.183,63.343,73.685
"ENSG00000281051",0,0,0,0,0,0
"ENSG00000281054",0,0,0,0,0,0
"ENSG00000281055",0,0,0,0,0,0
"ENSG00000281056",0,0,0,0,0,0
"ENSG00000281058",0,0,0,0,0,0
"ENSG00000281062",0,0,0,1,0,0
"ENSG00000281065",0,0,0,0,0,0
"ENSG00000281067",0,0,3.132,0,1.031,1.036
"ENSG00000281073",0,0,0,0,0,0
"ENSG00000281074",0,0,0,0,0,0
"ENSG00000281076",10,13,21,47,42,66.001
"ENSG00000281078",0,0,0,0,0,0
"ENSG00000281087",0,0,0,0,0,0
"ENSG00000281089",5651.319,2947.729,3837.001,5286.26,3684.69,4699
"ENSG00000281095",0,0,0,0,0,0
"ENSG00000281106",2,1,3,2.563,0,4.58
"ENSG00000281107",0,0,0,0,0,0
"ENSG00000281112",0,0,0,0,0,0
"ENSG00000281118",2,0,1.016,0,1,0
"ENSG00000281121",0,0,0,0,0,0
"ENSG00000281123",298,158.046,108.746,681.061,1613.024,1073.213
"ENSG00000281133",0,0,0,0,0,0
"ENSG00000281139",0,0,0,0,0,0
"ENSG00000281141",0,0,0,0,0,0
"ENSG00000281144",0,0,0,0,0,0
"ENSG00000281145",0,0,0,0,0,0
"ENSG00000281149",0,0,1,0,0,0
"ENSG00000281150",0,0,0,0,0,0
"ENSG00000281151",1.238,0,1,2.106,6.663,0
"ENSG00000281153",0,0,0,0,0,0
"ENSG00000281154",0,0,0,0,0,0
"ENSG00000281165",397.201,244.821,386.202,473.07,248.704,422.891
"ENSG00000281166",0,50.396,45.871,23.295,52.283,36.388
"ENSG00000281168",0,0,0,0,0,1
"ENSG00000281175",0,0,0,0,1.021,0
"ENSG00000281178",0,9.553,0,0,0,0
"ENSG00000281185",0,0,0,0,0,0
"ENSG00000281191",0,0,0,0,0,0
"ENSG00000281208",0,0,0,0,0,0
"ENSG00000281216",0,0,0,0,0,0
"ENSG00000281221",18354.699,9799.14,12500.1,12187.221,6365.406,9673.454
"ENSG00000281229",0,0,0,0,0,0
"ENSG00000281230",464,269.014,546,799.049,314.164,683
"ENSG00000281233",18,30.009,25.891,28,17,12
"ENSG00000281244",59.001,65,70,63.002,88,102
"ENSG00000281245",16,17.944,21.228,18,12.071,25.052
"ENSG00000281246",0,0,1.99,0,0,4
"ENSG00000281251",0,0,0,0,0,0
"ENSG00000281254",0,0,0,0,0,0
"ENSG00000281265",0,0,0,0,0,0
"ENSG00000281269",0,0,0,0,0,0
"ENSG00000281276",0,0,0,0,0,0
"ENSG00000281279",0,0,0,0,0,0
"ENSG00000281283",0,0,0,0,0,0
"ENSG00000281287",6.417,0,0,2.371,0,0
"ENSG00000281289",0,0,0,0,0,0
"ENSG00000281292",0,1,0,1,0,0
"ENSG00000281306",2401.533,1099.962,1730.001,1480.697,735.084,1322
"ENSG00000281308",0,0,0,0,0,0
"ENSG00000281309",8033.857,4200.58,4994.311,3475.25,2091.623,3094.754
"ENSG00000281310",0,0,0,0,1,0
"ENSG00000281313",0,0,0,0,0,0
"ENSG00000281316",0,1,0,0,0,0
"ENSG00000281320",388.211,454.045,266,803,823.407,487.999
"ENSG00000281324",5601.097,5300.334,5268.999,5555.928,5701.226,5666.001
"ENSG00000281326",0,0,0,0,0,0
"ENSG00000281345",0,0,0,0,0,0
"ENSG00000281347",0,0,0,0,0,0
"ENSG00000281348",155.281,77.944,91.073,0,54.267,118.667
"ENSG00000281351",0,0,3.322,0,10.062,0
"ENSG00000281356",0,3.445,0,0,0,0
"ENSG00000281361",0,0,0,0,0,0
"ENSG00000281363",0,0,0,0,0,0
"ENSG00000281364",0,9.132,0,0,0,0
"ENSG00000281369",8.702,14.731,8.679,6.076,9.272,5.787
"ENSG00000281374",10.033,4.018,6.01,6.015,7.02,8.02
"ENSG00000281379",25.839,33.049,24.807,7.627,22.281,22.724
"ENSG00000281380",106.718,213.368,0,124.512,0,303.07
"ENSG00000281385",1547.855,2002.931,886.872,2100.475,2556.896,1145.86
"ENSG00000281406",0,0,0,0,0,0
"ENSG00000281420",0,0,0,0,0,0
"ENSG00000281422",0,1,1,0,0,1.814
"ENSG00000281424",0,0,0,0,0,0
"ENSG00000281425",0,0,0,0,0,0
"ENSG00000281429",0,0,0,0,0,0
"ENSG00000281430",0,0,0,0,0,0
"ENSG00000281436",26.78,0,6.06,6.145,0,17.392
"ENSG00000281442",1,1,1,1.205,1,1
"ENSG00000281448",1431.042,973.076,703,769.024,587.056,424
"ENSG00000281449",114.218,246.719,87.619,300.794,720.305,255.803
"ENSG00000281459",1566.071,3788.161,259,2352.444,6554.644,1441
"ENSG00000281471",0,0,0,0,0,0
"ENSG00000281482",0,3.045,1,1,0,0
"ENSG00000281484",52.832,43.554,44.606,29.956,59.625,27.306
"ENSG00000281486",0,0,0,0,0,0
"ENSG00000281487",0,0,0,0,0,0
"ENSG00000281489",0,0,0,0,0,0
"ENSG00000281490",1,0,0,0,0.955,5.651
"ENSG00000281493",0,0,0,0,0,0
"ENSG00000281496",31.938,69.197,46.092,25.183,40.989,70.792
"ENSG00000281502",0,0,0,0,0,0
"ENSG00000281503",0,0,0,1.797,0,1.755
"ENSG00000281505",0,0,0,0,0,0
"ENSG00000281510",0,0,0,0,0,0
"ENSG00000281511",0,0,0,0,0,0
"ENSG00000281519",0,0,0,0,0,0
"ENSG00000281525",0,0,0,0,0,0
"ENSG00000281526",130.741,192.541,162.014,193.155,183.026,164.281
"ENSG00000281536",0,0,0,0,0,0
"ENSG00000281537",2.485,2.51,0,5.192,1.19,2.539
"ENSG00000281540",19983.138,16963.884,16813.024,12510.111,10225.586,12436.951
"ENSG00000281547",0,0,0,0,0,0
"ENSG00000281550",0,0,0,0,0,0
"ENSG00000281552",0,0,3,1,1,2
"ENSG00000281559",0,0,0,0,0,0
"ENSG00000281561",0,0,0,0,0,0
"ENSG00000281565",0,0,0,0,0,0
"ENSG00000281573",0,0,0,0,0,0
"ENSG00000281577",0,0,0,0,0,0
"ENSG00000281593",25.579,47.024,44.777,14.3,32.87,23.541
"ENSG00000281597",0,0,0,0,0,0
"ENSG00000281601",1864.121,1712.044,1450.677,1575.696,1400.719,1345.072
"ENSG00000281610",1,0,1,2,2,0
"ENSG00000281612",0,0,0,0,0,0
"ENSG00000281613",1,4,1.071,2,2.929,0
"ENSG00000281614",1469.477,1365.036,1226.225,546.965,886.106,745.791
"ENSG00000281617",3,0,0,0,0,0
"ENSG00000281618",25.712,0,40.107,0,0,26.399
"ENSG00000281622",0,0,0,0,1,0
"ENSG00000281626",88.904,106.757,43.438,105.628,108.924,88.911
"ENSG00000281630",616.302,4150.454,57.552,1801.2,9840.069,475.839
"ENSG00000281642",0,0,0,0,0,0
"ENSG00000281652",0,0,0,0,0,0
"ENSG00000281659",0,3,2,0,0,0
"ENSG00000281660",0,0,0,0,0,0
"ENSG00000281661",542.645,377.943,224,382.646,311.364,222.006
"ENSG00000281665",6139.929,4248.377,3435.852,5221.964,3396.151,3457.092
"ENSG00000281668",0,0,0,0,0,0
"ENSG00000281680",0,0,0,0,0,0
"ENSG00000281683",0,0,0,0,0,0
"ENSG00000281688",0,0,1,0,1,0
"ENSG00000281690",0,0,0,0,0,0
"ENSG00000281697",0,0,0,1,0,0
"ENSG00000281699",0,1,0,1,0,0
"ENSG00000281703",152.679,80.073,94.952,74.364,77.924,105.949
"ENSG00000281707",0,0,0,0,0,0
"ENSG00000281709",3310.812,2509.6,2422.014,2672.597,2197.065,2119.419
"ENSG00000281718",0,0,0,0,0,0
"ENSG00000281720",0,0,0,0,0,0
"ENSG00000281722",0,0,0,1,0,0
"ENSG00000281725",0,0,0,0,0,0
"ENSG00000281742",337.143,253.17,326.861,218.101,285.089,339.687
"ENSG00000281748",1,1,1,0,1.17,0
"ENSG00000281757",1.023,0,0,0,0,0
"ENSG00000281758",0,1,0,0,1,0
"ENSG00000281759",0,0,0,0,0,0
"ENSG00000281763",1306.322,1169.483,753.957,1155.815,1067.908,795.207
"ENSG00000281764",0,0,0,0,0,0
"ENSG00000281766",17.504,145.134,114.452,0,48.659,63.426
"ENSG00000281773",0,0,0,0,0,0
"ENSG00000281775",0,1,0,3,0,0
"ENSG00000281777",0,0,0,0,0,0
"ENSG00000281785",0,0,0,0,0,0
"ENSG00000281798",0,0,0,0,0,0
"ENSG00000281800",0,0,0,0,0,1
"ENSG00000281805",0,0,0,0,0,0
"ENSG00000281813",1003.879,1616.869,935.366,1868.288,2722.985,1802.557
"ENSG00000281815",0,0,0,0,0,0
"ENSG00000281818",827.377,609.478,454.864,2460.401,1559.645,1736.322
"ENSG00000281819",1,0,0,0,0,0
"ENSG00000281820",1,0.95,0,1,0,4
"ENSG00000281825",0,1,0,0,0,0
"ENSG00000281828",3.642,6.76,10.733,0,0,0
"ENSG00000281841",0,0,0,0,0,0
"ENSG00000281846",0,1,0,0,0,0
"ENSG00000281847",42.533,8.81,6.937,10.536,5.712,32.89
"ENSG00000281848",2.125,4.799,1.107,0,0,0
"ENSG00000281857",109.237,267.379,129.026,122.479,253.676,139.503
"ENSG00000281861",0,0,0,0,0,0
"ENSG00000281874",0,0,0,0,0,0
"ENSG00000281877",11436.509,10909.588,8069.999,9113.213,7647.11,7732
"ENSG00000281878",0,0,1.004,0,0,0
"ENSG00000281883",9.714,17.485,22.317,7.378,10.497,16.209
"ENSG00000281886",90.224,1.136,321.189,27.507,2.314,1348.502
"ENSG00000281887",0,0,0,0,0,0
"ENSG00000281894",368.623,232.756,263.576,357.864,215.063,226.295
"ENSG00000281896",39.124,98.573,41.538,49.789,101.281,69.504
"ENSG00000281900",0,0,0,0,0,1
"ENSG00000281909",7.484,10.465,17.121,22.793,22.029,18.276
"ENSG00000281913",0,0,0,0,0,1
"ENSG00000281917",785.617,646.181,1009.651,103.165,64.015,166.04
"ENSG00000281919",0,0,0,0,0,0
"ENSG00000281922",0,0,0,0,0,0
"ENSG00000281923",0,0,0,0,0,0
"ENSG00000281924",0,0,3.055,3.17,2,2
"ENSG00000281925",0,6.006,1,0,0,0
"ENSG00000281926",0,0,0,0,0,0
"ENSG00000281927",0,0,0,0.959,0,0
"ENSG00000281929",0,0,0,0,0,0
"ENSG00000281931",1.234,0,0,0,1,2.296
"ENSG00000281933",0,0,0,0,0,0
"ENSG00000281934",0,0,0,0,0,0
"ENSG00000281935",2.597,0,1,0,0,0
"ENSG00000281938",0,0,0,0,0,0
"ENSG00000281939",0,0,0,0,0,0
"ENSG00000281940",0,0,0,0,0,0
"ENSG00000281941",0,0,0,0,1,0
"ENSG00000281943",0,0,0,0,0,0
"ENSG00000281944",0,0,0,0,0,0
"ENSG00000281946",0,0,0,0,0,0
"ENSG00000281947",0,0,0,0,0,0
"ENSG00000281948",0,0,0,0,0,0
"ENSG00000281950",1.289,6.427,19.153,2.681,3.205,8.427
"ENSG00000281952",0,0,0,0,0,0
"ENSG00000281955",0,0,0,0,0,0
"ENSG00000281956",0,0,0,0,0,0
"ENSG00000281957",0,0,0,0,0,0
"ENSG00000281959",0,0,0,0,0,0
"ENSG00000281962",0,0,0,0,0,0
"ENSG00000281963",0,0,0,0,0,0
"ENSG00000281964",0,0,0,0,0,0
"ENSG00000281965",1639.519,1785.176,1832.748,1064.157,1124.201,1524.776
"ENSG00000281966",0,0,0,0,1,0
"ENSG00000281967",0,0,0,0,0,0
"ENSG00000281968",1,0,0,0,0,0
"ENSG00000281970",0,0,0,0,0,0
"ENSG00000281971",0,0,0,0,0,0
"ENSG00000281972",0,0,0,0,0,0
"ENSG00000281973",0,0,1,0,0,0
"ENSG00000281976",3,4.93,2.034,2,0,0
"ENSG00000281977",0,0,1,0,0,0
"ENSG00000281978",0,0,0,0,0,0
"ENSG00000281981",0,0,0,1.026,0,1
"ENSG00000281983",1,0,0,1,0,0
"ENSG00000281984",0,0,0,0,0,0
"ENSG00000281986",0,0,0,0,0,0
"ENSG00000281987",0,0,0,0,0,0
"ENSG00000281988",0,0,0,2,0,0
"ENSG00000281989",0,0,0,0,0,0
"ENSG00000281991",2679.066,3100.52,1726.985,4307.491,4163.564,3953.561
"ENSG00000281992",0,0,0,0,0,0
"ENSG00000281994",2879.162,3760.31,2143.366,1678.709,1952.477,1777.635
"ENSG00000281996",0,0,0,0,0,0
"ENSG00000282000",0,1,0,1,0,0
"ENSG00000282003",16.729,16.159,11.843,17.262,24.23,15.115
"ENSG00000282004",0,0,0,1.004,0,0
